	0	match_cnt	entry_id	3	class	QID	definition
70	17	4	E3_9656	https://www.wikidata.org/wiki/Q131588		1	Ganymedes, grek, myt., son till den trojanske sagokonungen Tros, var enl. Homeros den skönaste bland alla dödliga. Därför lät
71	17	4	E4_31619	https://www.wikidata.org/wiki/Q131588		1	Ganymedes, grek, myt., son till den trojanske sagokonungen Tros, var enl. Homeros den skönaste bland alla dödliga. Därför lät Zeus bortröva honom genom sin örn. I Olympen tjänstgjorde G. som gudarnas munskänk. örnen med G. var ett i de gamles konst ofta använt motiv.
72	18	4	E1_25472	https://www.wikidata.org/wiki/Q5755165	1	1	Gellerstedt, Albert Teodor, arkitekt, aqvarellist, diktare, född d. 6 Okt. 1836 i Säterbo socken, Vestmanlands län, inskrefs 1852 som elev vid Akademien för de fria konsterna, vid hvilken kan allt ifrån början egnade sig åt studiet af byggnadskonsten, mestadels under Scholanders ledning. Han blef 1860 e. o. konduktör vid öfverintendentsämbetet, vann, efter att hafva
73	18	4	E2_44119	https://www.wikidata.org/wiki/Q5755165		1	Gellerstedt, Albert Teodor, arkitekt, akvarellist, diktare, f. 6 okt. 1836 i Säterbo socken, Västmanlands län, inskrefs 1852 som elev vid Akademien för de fria konsterna, vid hvilken han alltifrån början egnade sig åt studiet af byggnadskonsten, mestadels under Scholanders ledning. Han blef 1860 e. o. konduktör vid öfverintendentsämbetet, vann, efter att ha genomgått byggnadsskolorna, 1861 den kung
74	18	4	E3_10012	https://www.wikidata.org/wiki/Q5755165		1	Gellerstedt, Albert Theodor, arkitekt, akvarellist. skald ( 1836 — 1914 ). Studerade från 1852 byggnadskonst vid Konstakad. och besökte 1862 — 64 Tyskland, Frankrike och Italien. 1860 blev han e. o. konduktör och 1882 intendent vid överintendentsämbetet samt var 1897 — 1904 överintendent och ämbetets chef. 1864 — 77 var G. ingenjör vid lots - och fyrinrättningen, blev 1877 prof. i arkitektur vid Tekniska högskolan och s.
75	18	4	E4_31960	https://www.wikidata.org/wiki/Q5755165		1	Gellerstedt, Albert Theodor, arkitekt, akvarellist, skald ( 1832 — 1914 ). Han studerade från 1852 byggnadskonst vid Konstakad. och besökte 1862 — 64 Tyskland, Frankrike och Italien. 1864 — 77 var G. ingenjör vid lots - och fyrinrättningen, blev 1877 prof, i arkitektur vid Tekniska högskolan och s. å. led. av Konstakad., vars sekr. han. var 1881 — 91. 1897 — 1904 var han överintendent och chef för dit
76	19	4	E1_26745	https://www.wikidata.org/wiki/Q335994	1	1	Gough [ göff ], Hugh, lord, engelsk fältherre, f. 1779, inträdde 1794 i armén, deltog 1809 i fälttåget på spanska halfön, befordrades 1830 till generalmajor och erhöll 1841 öfverbefälet i kriget mot Kina. Der utmärkte han sig så, att han efter freden ( 1842 ) utnämndes till baronet och generallöjtnant samt till befälhafvare öfver trupperna i Ostindien. G. besegrade 1843 mahratt
77	19	4	E2_46003	https://www.wikidata.org/wiki/Q335994		1	Gough [ gaf ], sir Hugh, viscount G., engelsk fältherre, f. 1779, d. 1869, inträdde 1794 i armén, deltog 1809 i fälttåget på spanska halfön, där han särskildt utmärkte sig i slagen vid Talavera ( 1809 ) och Barossa ( 1810 ), erhöll 1815 knight - värdighet, befordrades 1830 till generalmajor och fick 1841 öfverbefälet i kriget mot Kina. Där utmärkte han sig så,
78	19	4	E3_11276	https://www.wikidata.org/wiki/Q335994		1	Gough [ gåf ], Hugh, viscount G., brittisk fältherre ( 1779 — 1869 ). Utmärkte sig 1809 under Wellington i Spanien, adlades 1815, blev generalmajor 1830. var 1841 — 42 överbefälhavare i kriget mot Kina och blev 1842 baronet. I aug. 1843 blev G. överbefälhavare i Indien, besegrade dec. s. å. maratterna vid Maharajpur och vann 1846 över sikherna den
79	19	4	E4_33260	https://www.wikidata.org/wiki/Q335994		1	Gough [ gåf ], Hugh, Viscount G., brittisk fältherre ( 1779 — 1869 ). Han utmärkte sig 1809 under Wellington i Spanien, adlades 1815, blev generalmajor 1830, var 1841 — 42 överbefälhavare i kriget mot Kina och blev 1842 ba - ronet. 1843 blev G. överbefälhavare i Indien, besegrade dec. s. å. maratterna vid Maharajpur och vann 1846 över sikherna den avgörande
80	20	4	E1_26763	https://www.wikidata.org/wiki/Q365133	1	1	"Gower [ gauer ], John, engelsk skald, f. omkr. 1325, d. 1408, diktade både på engelska, franska och latin. På franska skref han en samling ballader och det didaktiska verket Speculum meditantis ( nu förloradt ) ; på latin ett arbete kalladt Vox clamantis, hvari han gisslar sin samtid, och på engelska den omfångsrika, men poesilösa dikten Confessio amantis ( utg"
81	20	4	E2_46032	https://www.wikidata.org/wiki/Q365133		1	Gower [ gatie ], John, engelsk skald, f. omkr. 1330, d. 1408, diktade både på engelska, franska och latin. G. var en lärd, hufvudsakligen satirisk skald, som särskildt lade an på formell korrekthet. På franska skref han en samling ballader och det didaktiska verket Speculum meditantis ( l. Mirrour de lomme ), som länge ansågs förkommet
82	20	4	E3_11291	https://www.wikidata.org/wiki/Q365133		1	Gower [ gauo ], John, engelsk skald ( omkr. 1330 — 1408 ). Diktade på både engelska, franska och latin. G. var en lärd, huvudsakligen satirisk skald, som särskilt lade an på formell korrekthet. Bland hans verk märkas » Speculum meditantis » ( el. » Mirrour de 1 omme » ), » Vox clamantis » och » Confessio amantis ». Ehuru samtida till Cha
83	20	4	E4_33274	https://www.wikidata.org/wiki/Q365133		1	Gower [ gaua ], John, engelsk skald ( omkr. 1330 — 1408 ). G. var en lärd, huvudsakligen satirisk skald. Bland hans verk märkas Spe - culum meditantis, Vox clamantis och Con - fessio amantis. Ehuru samtida till Chaucer, inleder G. snarast det därpå följande fantasilösa och imitativa skedet i engelska litteraturen. Hans verk utgåvos i 4 bd
84	21	2	E1_26779	https://www.wikidata.org/wiki/Q61091	1	1	Grabbe, Christian Dietrich, tysk dramatiker, f. 1801 i Detmold, studerade vid Leipzigs och Berlins universitet, aflade 1824 juridisk examen och var 182734 auditör vid lippeska militären. Han förde ett olyckligt och oregelbundet lif och dog 1836. G. utgaf åtskilliga sorgespel, hvilka ej egna sig att uppföras, och hvilka utmärka sig för en visserligen skarp och genialisk, men tillika konstlad och bisar
85	21	2	E2_46066	https://www.wikidata.org/wiki/Q61091		1	Grabbe, Christian Dietrich, tysk dramatiker, f. 1801 i Detmold som son till en tukthusvaktare, d. där 1836, studerade juridik i Leipzig och Berlin, men sysslade emellertid mest med teaterstudier och dramatiskt författarskap. G. måste 1823 återvända till det lilla Detmold, där han började praktisera som jurist och 1827 vardt auditör vid lippeska militären. Denna hans enda yttre framgång höjde för någon tid hans själf
86	21	2	E3_11313	https://www.wikidata.org/wiki/Q61091		1	Grabbe, Christian Dietrich, tysk skald ( 1801 — 36 ). Var 1827 — 34 auditör i sin födelsestad, Detmold, men avskedades på grund av dryckenskap och brist på självbehärskning. G : s dramer, » Herzog Theodor von Gothland », » Don Juan undFaust », » Kai - ser Friedrich Barba - rossa », » Kaiser Heinrich VI. », » Napoleon und die hund
87	21	2	E4_33289	https://www.wikidata.org/wiki/Q61091		1	Grabbe, Christian Dietrich, tysk skald ( 1801 — 36 ). Han var 1827 — 34 auditör j sin födelsestad, Detmold, men avskedades på grund av dryckenskap och brist på självbehärskning. G : s dramer, bl. a. Napoleon und die hun - dert Tage, visa en kraftig, originell fantasi, en glimtvis genial men bisarr karakteristik och mäktiga folkscener. G : s stora ansatser bilda
88	22	4	E1_26846	https://www.wikidata.org/wiki/Q333762	1	1	Graham [ grääm ], Thomas, engelsk kemist och fysiker, f. 1805, d. 1869, egnade sig tidigt åt kemien och fysiken samt blef, sedan han 1824 vunnit doktorsgraden, 1830 professor i kemi vid Andersonian institution i Glasgow. 1837 kallades han till professor vid University college i London och utnämndes 1855 till direktor för Englands myntverk. Inom såväl fysiken som kemien utförde G. en mängd synnerligen vigtiga arbeten. Bland
89	22	4	E2_46179	https://www.wikidata.org/wiki/Q333762		1	Graham [ gréiam ], Thomas, engelsk kemist och fysiker, f. 1805, d. 1869, blef 1824 filos. doktor samt professor 1830 i kemi vid Andersonian institution i Glasgow och 1837 vid University college i London och utnämndes 1855 till direktor för Englands myntverk. Bland G : s många, synnerligen viktiga arbeten märkas undersökningar om gasernas diffusion, deras rörelse och utströmning ( i Transactions of the Royal society of Edinburgh
90	22	4	E3_11386	https://www.wikidata.org/wiki/Q333762		1	Graham [ gréiom ], Thomas, skotsk kemist och fysiker ( 1805 — 69 ). G. var prof, i kemi i Glasgow 1830 — 37, vid University college i London 1837 — 55, därefter dir. för Englands myntverk. G : s viktigaste arbeten falla inom läran om kolloi - der ( se Kolloidke - m i ), vars grundlägga - re han är. Han fastställde ( 1861 ff. ) kol - loidernas
91	22	4	E4_33365	https://www.wikidata.org/wiki/Q333762		1	Graham [ gréiom ], Thomas, skotsk kemist och fysiker ( 1805 — 69 ). G. var prof, i kemi i Glasgow 1830 — 37, vid University College i London 1837 — 55, därefter dir. för Englands myntverk. G : s viktigaste arbeten falla inom läran om kolloider, vars grundläggare han är. Han fastställde ( 1861 ff. ) kolloidernas väsentliga egenskaper, avgränsade de kolloida från de kristal
92	23	4	E1_26868	https://www.wikidata.org/wiki/Q1579898	1	1	Gram, Hans, dansk historiker, f. 1685, blef 1703 student, 1714 professor, 1730 kunglig historiograf och bibliotekarie samt 1731 geheimearkivarie. På hans initiativ stiftades 1742 ( sedermera kalladt ). Död 1748. Som samlare och granskare af källskrifter fortgick G. på den väg, som öppnats af isländaren Thormod Torfason ( Torfæus ), och blef i denna riktning
93	23	4	E2_46198	https://www.wikidata.org/wiki/Q1579898		1	Gram, Hans, dansk historiker, f. 28 okt. 1685, d. 19 febr. 1748, var en jylländsk prästson, blef 1703 student och 1708 magister, var 1711 - 19 konrektor vid Vor frue skole i Köpenhamn samt blef 1714 professor vid universitetet i grekiska ( till 1741 ), 1730 kungl, historiograf och bibliotekarie, 1731 geheimearkivarie och 1746 et
94	23	4	E3_11395	https://www.wikidata.org/wiki/Q1579898		1	Gram, Hans, dansk historiker ( 1685 — 1748 ). Blev magister 1708, var 1711 — 19 kon - rektor i Köpenhamn, 1714 — 41 prof, i grekiska vid univ., blev 1730 kungl. historiograf och bibliotekarie samt 1731 geheimearkiva - rie. 1742 stiftade G. det senare s. k. Konge - lige Danske videnska - bernes selskab. Påverkad
95	23	4	E4_33378	https://www.wikidata.org/wiki/Q1579898		1	Gram. 1 ) Hans G., dansk historiker ( 1685 — 1748 ). Han blev magister 1708, var 1711 — 19 kon - rektor i Köpenhamn, 1714 — 41 prof, i grekiska vid univ., blev 1730 kungl. historiograf och bibliotekarie samt 1731 geheimearkivarie. 1742 stiftade G. det senare s. k. Kongelige Danske videnskabernes selskab. Påverkad
96	24	2	E1_27158	https://www.wikidata.org/wiki/Q318673	1	1	Gresham [ grä - sjem ], Sir Thomas, engelsk köpman, grundläggaren af Londons börs, född i London 1519, flyttade 1543 till Nederländerna, der han idkade handel och tjenstgjorde som finansielt ombud för konung Henrik VIII. Han gjorde såväl denne konung som hans trenne efterträdare vigtiga tjenster vid deras penningeoperationer och upphöjdes till belöning derför af drottning Elisabet till knight ( 1559 ). 1565 erhöll G
97	24	2	E2_46719	https://www.wikidata.org/wiki/Q318673		1	Gresham [ greJem ], sir Thomas, engelsk köpman, grundläggaren af Londons börs, f. 1519 i London, d. 1579, flyttade 1543 till Nederländerna, där han idkade handel och tjänstgjorde som finansiellt ombud för konung Henrik VIII. Han gjorde såväl denne konung som hans tre efterträdare viktiga tjänster vid deras penningoperationer och äfven vid diplomatiska förhandlingar samt upphöjdes till belöning därför af drottning Elisabet till knight ( 1559 ). 1565 erhöll G.
98	24	2	E3_11748	https://www.wikidata.org/wiki/Q318673		1	Gresham [ grejom ], sir Thomas, engelsk köpman ( 1519 — 79 ). Flyttade 1543 till Nederländerna, där han idkade handel och var finansiellt ombud för konung Henrik VIII. Sedan G. återvänt till London 1566, fortsatte han där sin verksamhet som bankir och regeringens finansielle agent. Han verkade för förbättring av myntet samt statslånens upptagande inom landet, grundade 1566 Londons börs och bidrog att göra engelska kronan finansiellt oberoende av utlan det. G
99	24	2	E4_33699	https://www.wikidata.org/wiki/Q318673		1	Gresham [ gre / ani ], Sir Thomas, engelsk köpman ( 1519 — 79 ). G. var under en följd av år finansexpert hos regeringen och 1552 — 74 dess ombud i Antwerpen med uppgift bl. a. att förmedla statslån. Han lyckades efter hand överflytta en del av statsskulden på engelska händer genom att förmå engelska exportörer att ta skuldbevisen som likvid av holländarna. G. var initiativtagare till London - börsen.
100	25	4	E1_27709	https://www.wikidata.org/wiki/Q4567201	1	Q701669	Gude, Hans Fredrik, norsk landskapsmålare, föddes i Kristiania d. 13 Mars 1825 och tilldrog sig redan som gosse uppmärksamhet genom sin ovanliga fallenhet för ritning. Hans fader hade emellertid bestämt, att sonen skulle, och fäste derför föga afseende vid hans konstnärliga anlag. Denne fick dock tillstånd att besöka ritskolan och gjorde vid sexton års ålder bekantskap med J. S. Welhaven, som fattade ett lifligt intresse för honom, och hvilken lyckades
101	25	4	E2_47701	https://www.wikidata.org/wiki/Q4567201		Q701669	Gude. 1. Hans Fredrik G., norsk målare, f. 13 mars 1825 i Kristiania, d. 18 aug. 1903 i Berlin, började tidigt studera i Tegneskolen i Kristiania samt för Johan Flintoe - som bl. a. utförde redbara och pålitliga fjällutsikter - och kom 1841 till Düsseldorf. Han ämnade utbilda sig till historiemålare, men inflytande af A. Achenbach föranledde honom att i stället egna sig
102	25	4	E3_12327	https://www.wikidata.org/wiki/Q4567201		Q701669	Gude, Hans Fredrik, norsk målare ( 1825 — 1903 ), på sin tid Norges främste landskapsmålare, mest verksam i utlandet, från 1841 i Düsseldorf, där han påverkades av J. W. Schirmer och A. Achenbach. Under besök i hemlandet studerade G. högfjälls - och fjordnatur, som han med förkärlek behandlade i sina omsorgsfullt komponerade och genomarbetade tavlor ( » Brudfärden i Hardanger », » Likfärd på
103	25	4	E4_34321	https://www.wikidata.org/wiki/Q4567201		Q701669	Gude, Hans Fredrik, norsk målare ( 1825 — 1903 ), på sin tid Norges främste landskapsmålare, mest verksam i utlandet, från 1841 i Düsseldorf, där han påverkades av J. W. Schirmer och A. Achenbach. Under besök i hemlandet studerade G. högfjälls - och fjordnatur, som han med förkärlek behandlade i sina omsorgsfullt komponerade och genomarbetade tavlor ( Brudfärden i Hardanger, Likfärd på
104	26	4	E1_27958	https://www.wikidata.org/wiki/Q5776691	1	Q1779050	Gundersen, Laura Sofie Coucheron, född Svendsen, norsk skådespelerska, född i Bergen d. 27 Maj 1833, blef 1849 chorsångerska vid Kristiania teater och debuterade d. 8 Jan. 1850, med stor framgång, såsom Regisse i samt har sedan dess alltjämt häfdat sin rang som den norska scenens främsta konstnärinna. Hennes begåfning hänvisar henne närmast till tragedien. Öfver de flesta dithörande roler har hon förstått att sprida
105	26	4	E2_48130	https://www.wikidata.org/wiki/Q5776691		Q1779050	"Gundersen, Laura Sofie Coucheron, född Svendsen, norsk skådespelerska, f. 27 maj 1833 i Bergen, d. 25 dec. 1898 i Kristiania, blef 1849 körsångerska vid Kristiania teater och debuterade 1850, med stor framgång, som Regisse i samt häfdade sedan dess alltjämt sin rang som den norska scenens främsta konstnärinna, i synnerhet på tragediens område ; särskildt kommer man att minnas hennes tolkning af de stora rollerna i Sha"
106	26	4	E3_12552	https://www.wikidata.org/wiki/Q5776691		Q1779050	Gundersen, Laura, f. Svendsen, norsk skådespelerska ( 1833 — 98 ). Debuterade 1850 på Kristiania teater, som hon tillhörde med undantag av åren 1870 — 72, då hon var anställd vid Det norske teater ( B. Björnson ). Fru G. var sin tids stora norska skådespelerska, den första framställarinnan av en rad av Ibsens och Björnsons kvinnoka - raktärer : Fru Inger till östråt, Frun från havet, fru Borkman
107	26	4	E4_34554	https://www.wikidata.org/wiki/Q5776691		Q1779050	Gundersen [ gunar - ], Laura, f. Svendsen, norsk skådespelerska ( 1832 — 98 ). Hon debuterade 1850 på Kristiania teater, som hon tillhörde med undantag av åren 1870 — 72, då hon var anställd vid Det norske teater ( B - Björnson ). G. var sin tids stora norska skådespelerska, den första framställarinnan av en rad av Ibsens och Björnsons kvinnokaraktärer : Fru Inger till östråt, Frun från havet, fru
108	27	4	E1_28283	https://www.wikidata.org/wiki/Q5780149	1	1	Gödecke, Peter August, skriftställare och pedagog, född i Norrköping d. 2 Juni 1840, blef student i Upsala 1861, filos. kandidat 1869 och filos. doktor 1872. 1869 blef han föreståndare för Herrestads folkhögskola i Östergötland, med hvilken han 1872 flyttade till Lunnevad. 1873 kallades han till föreståndare för den nyanlagda folkhögskolan i Örebro län ( Vrana ) och blef 1876 hufvudredaktör för tidningen, hvilken befattning
109	27	4	E2_48710	https://www.wikidata.org/wiki/Q5780149		1	Gödecke, Peter August, skriftställare och pedagog, f. 2 juni 1840 i Norrköping, d. 18 aug. 1890 å Vik nära Växjö, blef student i Uppsala 1861, filos. kandidat 1869 och filos. doktor 1872. 1869 blef han föreståndare för Herrestads folkhögskola i Östergötland, med hvilken han 1872 flyttade till Lunnevad. 1873 kallades han till föreståndare för den nyinrättade folkhögskolan i Örebro län ( Vrana ), var 26 maj 1876
110	27	4	E3_12941	https://www.wikidata.org/wiki/Q5780149		1	"Gödecke [ jo - ], Peter August, författare ( 1840 — 90 ). Blev fil. dr i Uppsala 1872, var 1869 — 76 folkhögskolf öreståndare först för Herrestads ( senare Lunnevads ) folkhögskola, därpå i Vrana, maj 1876 — maj 1879 huvudred, av Aftonbladet och blev 1880 rektor vid folkskol lärarseminariet i Växjö. Var obetydlig som vitterlekare men utgav en god övers, av Eddan ( 1877 ; 2 : a uppl"
111	27	4	E4_34964	https://www.wikidata.org/wiki/Q5780149		1	Gödecke [ jö - ], Peter August, författare ( 1840 — 90 ), fil. dr i Uppsala 1872, var 1869 — 76 folkhögskoleföreståndare först för Herrestads ( senare Lunnevads ) folkhögskola, därpå i Vrana, 1876 — 1879 huvudred, av Aftonbladet och blev 1880 rektor vid folkskollärarseminariet i Växjö. G. inlade stor förtjänst om folkbildningen. Han utgav en god övers, av Eddan ( 1877 ).
112	28	1	E1_28842	https://www.wikidata.org/wiki/Q47434	1	1	Halley [ hälli ], Edmund, engelsk astronom, föddes i Haggerston nära London d. 29 Okt. 1656. Redan vid nitton års ålder uppfann han en ny metod att bestämma planeternas aphelier och excentriciteter, beskrifven i Methodus directa geometrica investigandi excentricitates planetarum, 1676. För att noggrant bestämma läget af den södra hemisferens stjernor reste han 1676 till St. Helena
113	28	1	E2_49678	https://www.wikidata.org/wiki/Q47434		1	Halley [ häli ], Edmund, engelsk astronom, f. 29 okt. 1656 i Haggerston nära London, d. 14 jan. 1742 i Greenwich, uppfann redan vid nitton års ålder en ny metod att bestämma planetbanornas aphelier och excentriciteter, beskrifven i Methodus directa et geometrica investigandi aphelia, excentricitates proportionesque orbium planetanim primariorum, 167
114	28	1	E3_13473	https://www.wikidata.org/wiki/Q47434		1	Halley [ häTi ], Edmund, engelsk astronom ( 1656 — 1742 ). Utförde redan vid unga år viktiga arbeten på planetastronomiens område och blev efter en resa till S : t Helena, varvid han noggrant bestämde stjärnpositioner på s. hemisfären, medlem av Royal society 1678 ( sekr. 1713 — 21 ). Under en resa till Paris upptäckte han där tills, m. G. D. Cassini 1680 års stora
115	28	1	E4_35434	https://www.wikidata.org/wiki/Q47434		1	Halley [ häli ], Edmund, engelsk astronom ( 1656 — 1742 ). Han utförde redan vid unga år viktiga arbeten på planetastronomiens område och blev efter en resa till S : t Helena, varvid han noggrant bestämde st j ärnposi - tioner på s. hemisfä - ren, medlem av Royal Society 1678. Under en resa till Paris upptäckte han där tills, m. G. D. Cassini 1680 års stora komet.
116	29	4	E1_28874	https://www.wikidata.org/wiki/Q1675681	1	1	Hallström, Ivar Kristian, tonsättare, föddes d. 5 Juni 1826 i Stockholm, der han erhöll undervisning i pianospel af professor Passy och en tysk pianist Stein. Samtidigt idkade han äfven andra studier och tog 1844 studentexamen samt 1849 hofrättsexamen. I Upsala kom han i nära beröring med prins Gustaf och deltog i dennes musikaliska öfningar. Efter denne furstes död kallades han ( 1853 ) till bibliotekarie hos prins Oskar. Vid samma tid beslöt han att
117	29	4	E2_49729	https://www.wikidata.org/wiki/Q1675681		1	Hallström, Ivar Kristian, tonsättare, f. 5 juni 1826 i Stockholm, d. där 11 april 1901, erhöll i födelsestaden undervisning i pianospel af professor Passy och en tysk pianist Stein. Samtidigt idkade han äfven andra studier och tog 1844 studentexamen samt 1849 hofrättsexamen. I Uppsala kom han i nära beröring med prins Gustaf och deltog i dennes musikaliska öfningar. Efter denne furstes död kallades han ( 1853 ) till bibliotekarie hos prins Oskar
118	29	4	E3_13500	https://www.wikidata.org/wiki/Q1675681		1	Hallström, Ivar Christian, tonsättare ( 1826 — 1901 ). Tog hovrättsexamen 1849, hörde i Uppsala till prins Gustavs förtroliga krets och kallades efter hans död till bibliotekarie hos prins Oskar ( 1853 ). 1861 — 72 var han ledare av A. F. Lindblads musikskola och instruktör för sångscenen på Kungl. teatern 1881 — 85. H. framträdde som kompositör på 1850 - talet med solosånger och 1860 med kör - verket » Blommornas undran », sedan
119	29	4	E4_35472	https://www.wikidata.org/wiki/Q1675681		1	Hallström, Ivar Christian, tonsättare ( 1826 — 1901 ). Han tog hovrättsexamen 1849, hörde i Uppsala till prins Gustavs förtroliga krets och kallades efter hans död till bibliotekarie hos prins Oskar ( 1853 ). 1861 — 72 var han ledare av A. F. Lindblads musikskola och instruktör för sångscenen på Kungl. teatern 1881 — 85. H. framträdde som kompositör på 1850 - talet med solosånger och 1860 med körverket Blommornas undran. För
120	30	2	E1_29062	https://www.wikidata.org/wiki/Q329843	1	1	Hampden [ hämdön ], John, engelsk patriot, kusin till Cromvell, f. 1594, studerade i Oxford och invaldes 1621 till ledamot af underhuset samt var derefter ända till sin död medlem af parlamentet. Han framstod ingalunda såsom talare, men synes hafva utvecklat mycken duglighet såsom komitéledamot. 1626 tog han verksam del i uppsättandet af anklagelsen mot konungagunstlingen Buckingham, men 1627 blef han
121	30	2	E2_50069	https://www.wikidata.org/wiki/Q329843		1	Hampden [ hämpdon ]. 1. John H., engelsk statsman, f. 1594, idkade grundliga studier i Oxford och Inner Temple i London samt bosatte sig 1619 på släktgodset Great Hampden i Buckinghamshire. Fr. o. m. 1621 till sin död var han för detta grefskap ledamot af underhuset. Från 1626 tillhörde han afgjordt oppositionen och var särskildt nära förbunden med dess förste ledare, sir John Eli
122	30	2	E3_13783	https://www.wikidata.org/wiki/Q329843		1	Hampden [ hämpdan ], J o h n, engelsk statsman ( 1594 — 1643 ). Idkade grundliga studier i Oxford och London samt bosatte sig 1619 på släktgodset Great Hampden i Buckingham - shire. Från 1621 till sin död var H. led. av underhuset och tillhörde från 1626 avgjort oppositionen. Sin historiska ryktbarhet vann H.. då han 1637 vägrade att betala en olaga skatt, de s. k. skepp
123	30	2	E4_35723	https://www.wikidata.org/wiki/Q329843		1	Hampden [ hämpdan ], John, engelsk statsman ( trol. 1595 — 1643 ). H., som var kusin till Cromwell, var från 1621 till sin död led. av underhuset och tillhörde från 1626 avgjort oppositionen. Sin historiska ryktbarhet vann H., då han 1637 vägrade att betala de olagliga skepps - penningarna. Den fällande domen, avkunnad med 7 röster mot 5, upprörde vida kretsar av engelska folket
124	31	1	E1_29212	https://www.wikidata.org/wiki/Q1372015	1	Q678216	Hansen, Christian Frederik, dansk arkitekt, född 1756, död d. 10 Juli 1845, utbildade sig vid konstakademien i Köpenhamn och vann 1779 dess stora guldmedalj. Af sin lärare, den framstående danske arkitekten Harsdorff, insöp han förkärlek för den grekisk - romerska konsten, men han saknade lärarens fina känsla för liniernas och proportionernas skönhet. Efter Harsdorffs död ( 1799 ) fick han en vidsträckt verkningskrets, i det han kallades att uppföra de
125	31	1	E2_50401	https://www.wikidata.org/wiki/Q1372015		Q678216	Hansen, Kristian Frederik, dansk arkitekt, f. 1756, d. 1845, utbildade sig vid konstakademien i Köpenhamn och vann 1779 dess stora guldmedalj. Af sin lärare, arkitekten Harsdorff, ärfde han förkärlek för den grekisk - romerska konsten, men saknade lärarens fina känsla för linjernas och proportionernas skönhet. Efter Harsdorffs död ( 1799 ) kallades han att uppföra flera genom 1794 och 1795 års eldsvådor ödelagda offentliga byggnader,
126	31	1	E3_13986	https://www.wikidata.org/wiki/Q1372015		Q678216	Hansen, Christian Frederik, dansk arkitekt ( 1756 — 1845 ). H. var elev av Hars - dorff, studerade bl. a. i Italien och blev under « n lång verksamhet den klassiska stilens främste målsman i sin tids Danmark, av samtida kallad Danmarks Palladio. Hans första betydande byggnadsverk i Köpenhamn var
127	31	1	E4_35944	https://www.wikidata.org/wiki/Q1372015		Q678216	Hansen, Christian Frederik, dansk arkitekt ( 1756 — 1845 ), elev av Harsdorff, hade ut
128	32	4	E1_29219	https://www.wikidata.org/wiki/Q1687112	1	1	Hansen, Jens Andersen, dansk politiker, född i Odense d. 7 Jan. 1806, egnade sig först åt skomakareyrket. 1834 blef han organist och 1835 tillika skomakaremästare i Rudkjöbing, men flyttade derifrån 1838 till Slagelse och 1842 till Köpenhamn. Redan 1831 skref H. politiska artiklar, och 1833 författade han en flygskrift om de kyrkliga förhållandena. 1842 började han att utgifva veckobladet,
129	32	4	E2_50409	https://www.wikidata.org/wiki/Q1687112		1	Hansen, Jens Andersen, dansk politiker, f. 7 jan. 1806 i Odense, d. 1 juni 1877, var 1835 - 41 skomakarmästare i Rudkjöbing och Slagelse och författade 1833 - 41 flera småskrifter dels om näringsväsendet, dels om de kyrkliga förhållandena ( han blef redan 1825 gripen af den kyrkliga rörelse, som Grundtvig väckte ). 1842 flyttade han till Köpenhamn och började utgifva veckotidningen, som hänsynslöst
130	32	4	E3_13999	https://www.wikidata.org/wiki/Q1687112		1	Hansen, Jens Andersen, dansk politiker ( 1806 — 77 ). Var 1835 — 41 skomakarmäs - tare i Rudköbing och Slagelse. H. hade en glänsande begåvning, påverkades av Grundtvigs skrifter och framträdde som förespråkare för stadshantverkarna. 1842 flyttade han till Köpenhamn och började där utge veckotidningen Almueven - nen, som mot godsägare och ämbetsmän förfäktade de lägre ståndens intressen. H. kom härvid i förbindelse med nationallibe
131	32	4	E4_35955	https://www.wikidata.org/wiki/Q1687112		1	Hansen, Jens Andersen, dansk politiker ( 1806 — 77 ), urspr. skomakare. H. hade en glänsande begåvning, påverkades av Grundtvigs skrifter och framträdde som förespråkare för stads - hantverkarna. 1842 flyttade han till Köpenhamn och började där utge veckotidningen Almueven - nen, som mot godsägare och ämbetsmän förfäktade de lägre ståndens intressen. H. kom härvid i förbindelse med nationalliberalerna men skilde sig under och efter 1848 års revolution som folklig demokrat
132	33	4	E1_29238	https://www.wikidata.org/wiki/Q705048	1	1	Hansteen [ - sten ], Christopher, norsk astronom och fysiker, föddes i Kristiania d. 26 Sept. 1784. H. studerade vid Köpenhamns universitet först juridik, men egnade sig snart åt matematiken, blef 1806 lärare i detta ämne vid gymnasiet i Frederiksborg, började 1807 sina undersökningar öfver jordmagnetismen och blef på grund af ett arbete öfver densamma 1814 lektor och 1816 professor vid universitetet i Kristiania. Senare ble
133	33	4	E2_50449	https://www.wikidata.org/wiki/Q705048		1	Hansteen [ - sten ], Kristofer, norsk astronom och fysiker, f. 26 sept. 1784 i Kristiania, d. där 15 april 1873, studerade vid Köpenhamns universitet, blef 1806 lärare i matematik vid gymnasiet i Frederiksborg, började 1807 sina undersökningar öfver jordmagnetismen och blef på grund af ett arbete öfver densamma 1814 lektor och 1816 professor vid universitetet i Kristiania. Senare ( till 1849 ) var H. därjämte lärare
