	0	match_cnt	entry_id	3	class	QID	definition
476	119	4	E1_25494	https://www.wikidata.org/wiki/	1	Q311625	Geminiani [ dsje - ], Francesco, italiensk violinist, f. 1680, studerade under Corelli m. fl. och blef orkesterdirektor i Neapel, men flyttade 1714 till England, der han, med undantag af några års vistelse i Paris, 174855, lefde såsom virtuos och lärare till sin död, 1761. Sorglös och excentrisk, vurmande för att skrifva teoretiska arbeten och samla taflor,
477	119	4	E2_44160	https://www.wikidata.org/wiki/		Q311625	Geminiani [ dje - ], Francesco, italiensk violinist, f. 1680 i Lucca, d. 1762 i Dublin, studerade hos Corelli m. fl. och blef orkesterdirektor i Neapel, men flyttade 1714 till England, där han, med undantag af vistelse i Paris 174855, lefde som virtuos och lärare till sin död. Han var i London mycket uppburen och är att anse som den corelliska skolans anmärkningsvärd
478	119	4	E3_10030	https://www.wikidata.org/wiki/		Q311625	Geminiani [ d ^ e - ], Francesco, italiensk violinist ( 1680 — 1762 ). Begav sig 1714 till London, 1749 till Paris, 1755 åter till London och 1761 till Dublin. Var en högt uppburen pedagog och utgav en berömd violinskola. G. var Corellis mest betydande lärjunge och framträdde som kompositör med flera arbeten i lärarens anda. T. N.
479	119	4	E4_31980	https://www.wikidata.org/wiki/		Q311625	Geminiani [ d ^ e - ], Francesco, italiensk violinist och tonsättare ( 1674 el. 1667 — 1762 ). Han begav sig 1714 till London, 1749 till Paris, 1755 åter till London och 1761 till Dublin. Han var en högt uppburen pedagog och utgav en berömd violinskola. G. var Corellis mest betydande lärjunge och framträdde som kompositör med flera arbeten i lärarens anda.
480	120	4	E1_25515	https://www.wikidata.org/wiki/	1	Q694654	Genée [ sjené ]. 1. Richard G., tysk tonsättare, f. 1823, har sedan 1848 fungerat såsom musikdirektör vid åtskilliga tyska teatrar, bl. a. i Prag. Han är sedan 1868 bosatt i Wien. G. har offentliggjort många kompositioner, till största delen en - och flerstämmiga sånger, bland hvilka särskildt de af humoristiskt innehåll vunnit anklang. Han komponerade äfven med framgång till en början större komiska operor i Lortz
481	120	4	E2_44188	https://www.wikidata.org/wiki/		Q694654	Genée [ ]. 1. Franz Friedrich Richard G., tysk tonsättare, f. 1823 i Danzig, d. 1895 i Wien, fungerade från 1848 som kapellmästare vid åtskilliga tyska teatrar, bl. a. i Prag och 186878 i Wien. G. komponerade en - och flerstämmiga sånger, bland hvilka särskildt de af humoristiskt innehåll vunnit anklang, samt äfvenledes med framgång större komiska operor i Lortzings stil, Der geiger
482	120	4	E3_10066	https://www.wikidata.org/wiki/		Q694654	"Genée [ fene ], Franz Friedrich Richard, tysk tonsättare ( 1823 — 95 ). Teaterkapellmästare i Wien 1868 — 78. Vann mest berömmelse genom sina operetter, varav » Der Seecadet » ( 1876 ; » Sjökadetten », 1879 ) och » Nanon » ( 1886 ) även vunno framgång i Sverige. G. skrev även text till operetter av Suppé, Strauss m. fl. — Hans broder Rudolf G. ( 1824"
483	120	4	E4_31999	https://www.wikidata.org/wiki/		Q694654	Genée [ Jane ], Franz Friedrich Richard, tysk tonsättare ( 1823 — 95 ). Han vann mest berömmelse genom sina operetter, bl. a. Sjökadet - ten och Nanon. G. skrev även text till operetter av Suppé och Strauss liksom till egna verk.
484	121	4	E1_25718	https://www.wikidata.org/wiki/	1	Q315172	Georg, serbisk frihetshjelte. Se Czerny 1.
485	121	4	E2_44469	https://www.wikidata.org/wiki/		Q315172	Georg, serbisk frihetshjälte. Se Kara - Georg.
486	121	4	E3_10275	https://www.wikidata.org/wiki/		Q315172	Georg, serbisk frihetshjälte, se K ar a - Georg.
487	121	4	E4_32236	https://www.wikidata.org/wiki/		Q315172	Georg, serbisk frihetshjälte, se Kara Georg.
488	122	4	E1_25776	https://www.wikidata.org/wiki/	1	Q76331	Gerhardt ( Gerhardus ), Paul, tysk psalmdiktare, f. 1607, var länge privatlärare och blef 1652 pastor i Mittenwald i Mark. 1657 fick han anställning såsom tredje diakon vid S : t Nikolai kyrka i Berlin, från hvilket ämbete han för sin fasta hållning i striden mot den reformerta läran 1666 entledigades. 1669 kallades han till arkidiakon i Lybeck, der han dog d. 7 Juni 167
489	122	4	E2_44573	https://www.wikidata.org/wiki/		Q76331	Gerhardt [ ger - ], Paul, tysk psalmdiktare, f. 12 mars 1607 i Gräfenhainichen, d. 7 juni 1676 i Lübben. Såsom student vid Wittenbergs strängt lutherska universitet upplefde han trettioåriga krigets hemsökelser, uppehöll sig sedan ett tiotal år som privatlärare i Berlin och anställdes först 1651 som pastor i Mittenwalde ( Mark Brandenburg ). Härifrån utgingo de flesta af hans psalmer och
490	122	4	E3_10335	https://www.wikidata.org/wiki/		Q76331	Gerhardt [ gérhart ], Paul, den tyska protestantismens störste psalmdiktare ( 1607 12 / 3 — 76 7 / 6 ). Som student vid Wittenbergs strängt luterska univ. upplevde han trettioåriga krigets hemsökelser, uppehöll sig sedan ett tiotal år som privatlärare i Berlin och anställdes 1651 som pastor i Mittenwalde ( Mark Brandenburg ).
491	122	4	E4_32295	https://www.wikidata.org/wiki/		Q76331	Gerhardt [ gèrhart ], Paul, tysk psalmdiktare ( 1607 — 76 ). Han blev 1652 kyrkoherde i
492	123	4	E1_25840	https://www.wikidata.org/wiki/	1	Q708274	Gertner, Johan Vilhelm, dansk porträttmålare, född i Köpenhamn d. 10 Maj. 1818, blef i sitt trettonde år elev vid konstakademien och vann 1837 dennas tvänne silfvermedaljer. Sedan han utställt ett par mindre figurbilder, egnade han sig uteslutande åt porträttmåleriet. Han blef berömd för ett omsorgsfullt utförande och kraftiga färger, men en viss tyngd i form och färggifning skadade intrycket af hans taflor
493	123	4	E2_44637	https://www.wikidata.org/wiki/		Q708274	Gertner [ gertner ], Johan Vilhelm, dansk målare, f. 10 maj 1818 i Köpenhamn, d. 29 mars 1871, blef i sitt trettonde år elev vid konstakademien. Han utställde i sin ungdom några landskap, men egnade sig sedan åt porträttmåleriet. Han blef berömd för ett omsorgsfullt utförande och kraftiga färger, men en litografisk kyla i uppfattningen och en rätt brutal kolorit skadade intrycket af hans taflor. 1850 blef G
494	123	4	E3_10390	https://www.wikidata.org/wiki/		Q708274	Gertner [ gärt - ], Johan Wilhelm, dansk målare ( 1818 — 71 ). Målade mest porträtt. som visa ett omsorgsfullt studium men sträv och härd kolorit. Ett poiträtt av Ec - kersberg i danska konstakad. anses vara bäst. En biöstbild av Karl XV äges av Nationalmuseum i Stockholm. G - g N.
495	123	4	E4_32352	https://www.wikidata.org/wiki/		Q708274	Gertner [ gärt - ], Johan Wilhelm, dansk målare ( 1818 — 71 ). G. målade mest porträtt, som visa ett omsorgsfullt studium men sträv och hård kolorit. Ett porträtt av Eckersberg i danska konstakad. anses vara bäst.
496	124	4	E1_26049	https://www.wikidata.org/wiki/	1	Q192706	Gilbert, William, engelsk läkare och fysiker, f. 1540, d. 1603, lifmedikus hos drottning Elisabet. G. är jordmagnetismens upptäckare. Hans berömda arbete De magnete magneticisque corporibus et de magno magnete tellure physiologia nova ( 1600 ) bildar grundvalen för en vetenskaplig lära om magnetismen och elektriciteten. I detta arbete användes för första gången benämningen elektrisk. K
497	124	4	E2_44901	https://www.wikidata.org/wiki/		Q192706	Gilbert [ * * * ], William, engelsk läkare och fysiker, f. 1540, d. 1603, lifmedikus hos drottning Elisabet, är jordmagnetismens upptäckare. Hans berömda arbete De magnete magneticisque corporibus et de magno magnete tellure physiologia nova ( 1600 ) bildar grundvalen för en vetenskaplig lära om magnetismen och elektriciteten. I detta arbete användes för första gången benämningen
498	124	4	E3_10572	https://www.wikidata.org/wiki/		Q192706	Gilbert [ gilbot ], William, engelsk läkare och fysiker ( 1540 — 1603 ), livmedikus hos drottning Elisabet. Hans berömda arbete » De magnete » ( 1600 ) utgör den första vetenskapliga behandlingen av magnetiska och elektriska fenomen. I detta arbete kom f. ggn benämningen elektrisk till användning. Jfr Elektricitet, sp. 558.
499	124	4	E4_32530	https://www.wikidata.org/wiki/		Q192706	Gilbert [ gilbat ], William, engelsk läkare och fysiker ( 1540 — 1603 ), livmedikus hos drottning Elisabet. Hans berömda arbete De magnete ( 1600 ) utgör den första vetenskapliga behandlingen av magnetiska och elektriska fenomen. I detta arbete kom f. ggn benämningen elektrisk till användning.
500	125	4	E1_26071	https://www.wikidata.org/wiki/	1	Q518827	Gill [ sjil ], André, fransk karikatyrtecknare, hvars verkliga namn är Louis Alexandre Gosset de Guines [ - se dö gin ], föddes 1840 i Paris, der han studerade hos Leloir och vid École des beaux - arts samt snart gjorde sig känd genom sina humoristiska och satiriska teckningar för i synnerhet tidningen, som grundades 1866 och två år derefter omdöptes till. Först blefvo literaturens och teaterns cel
501	125	4	E2_44940	https://www.wikidata.org/wiki/		Q518827	Gill [ * * * ], André, fransk tecknare, hvars verkliga namn var Louis Alexandre Gosset de Guines [ * * * ], f. 1840 i Paris, d. där 1885. Han studerade vid École des beaux - arts och gjorde sig känd genom humoristiska och satiriska teckningar, i synnerhet för tidningen, som uppsattes 1866 och två år därefter omdöptes till. Först blefvo litteraturens och teaterns celebriteter föremål för hans skämt
502	125	4	E3_10589	https://www.wikidata.org/wiki/		Q518827	Gill [ ^ il ], André, fransk tecknare ( 1840 — 85 ). Han hette eg. Louis Alexandre Gosset de Guines [ - gåsän ]. G. vann ett namn som satirisk och humoristisk tecknare. G - g N.
503	125	4	E4_32544	https://www.wikidata.org/wiki/		Q518827	Gill [ $ il ], André, fransk tecknare ( 1840 — 85 ). Han hette eg. Louis A1 exan - dre Gosset de
504	126	4	E1_26096	https://www.wikidata.org/wiki/	1	Q360383	Gil Vicente [ sjil visängti ], det portugisiska dramats fader, f. omkr. 1475, d. omkr. 1536, skref både på spanska och portugisiska flere teaterstycken, dels s. k. autos ( andliga stycken ), i hvilka spåras inflytande af de franska och latinska mysterierna, samt dels tragikomedier och farcer, hvilka på det mest glänsande sätt vittna om författarens skarpa uppfattning af verkligheten. Vid nästan
505	126	4	E2_44979	https://www.wikidata.org/wiki/		Q360383	Gil Vicente [ * * * ], det portugisiska dramats fader, f. omkr. 1470, d. 1557, skref med Juan del Encina till förebild ett stort antal skådespel, dels farsartade stycken, hvari han framställde typer ur det verkliga lifvet, skildrade med godt humör och kvickhet samt utprägladt nationella, dels religiösa ( autos ), hvilka visa påverkan från latinska och franska mysteriedramer. Vid nästan alla större
506	126	4	E3_10616	https://www.wikidata.org/wiki/		Q360383	"Gil Vicente [ $ iti ], » det portugisiska dramats fader » ( 1470 — trol. 1536 ). Skrev med Juan del Encina som förebild ett stort antal skådespel, somliga på portugisiska, andra på spanska, en tredje grupp på en egendomlig blandning av dessa språk. En stor del av hans alltid talangfulla stycken utgöres av s. k. autos, behandlande religiösa ämnen ; i andra, därav några rena farser, behandlar han med humör"
507	126	4	E4_32564	https://www.wikidata.org/wiki/		Q360383	"Gil Vicente [ $ iti ], det portugisiska dramats fader ( 1470? — 1539? ). Han skrev ett stort antal skådespel. Flera av dem utgöras av s. k. autos, behandlande religiösa ämnen ; i andra, därav några rena farser, behandlar han med humör och kvickhet ämnen och typer ur det verkliga livet. Vid nästan alla hovfester på G : s tid uppfördes hans pjäser. G : s Obras"
508	127	4	E1_26165	https://www.wikidata.org/wiki/	1	Q5760312	Girs, Aegidius, historieskrifvare, skall hafva blifvit född i Södermanland på 1580 - talet. Under Gustaf II Adolfs regering utsågs han till lärare för konungens, hvilken syssla han beklädde till 1622. Han fick 1627 ( 1626 ) en plats i rikets kansli och riksarkiv, med särskildt uppdrag att författa Vasarnas historia. Han kallades derifrån till sekreterare i Svea hofrätt, hvarest han
509	127	4	E2_45098	https://www.wikidata.org/wiki/		Q5760312	Girs, Aegidius, historieskrifvare, skall ha blifvit född i Södermanland på 1580 - talet ( 1583? ) och dog 1639. Under Gustaf II Adolfs regering utsågs han till lärare för konungens, hvilken syssla han beklädde till 1622. Han fick 1627 ( 1626 ) en plats i rikets kansli och riksarkiv, med särskildt uppdrag att författa Vasarnas historia. Han kallades därifrån till sekreterare i Svea hofr
510	127	4	E3_10688	https://www.wikidata.org/wiki/		Q5760312	Girs ( Girsius ), Aegidius ( Eggert Larsson G. ), arkivman, krönikeskrivare ( f. på 1580 - talet, d. 1639 ). Blev trol. utomlands fil. mag., var 1620 — 22 lärare för Gustav II Adolfs » kammardrängar » ( » pagehovmästare » ) och blev 1627 undersekr. i Riksarkivet. 1630 blev han sekr. och 1635 assessor i
511	127	4	E4_32632	https://www.wikidata.org/wiki/		Q5760312	Girs, Aegidius, krönikeskrivare ( d. 1639 ). Han blev 1627 undersekr. i Riksarkivet, 1630 sekr. och 1635 assessor i Svea hovrätt. I arkivet fick G. särskilt i uppdrag att compilera historias Vasorum. Resultatet blev de sedermera på 1660 - talet av J. Bergenhielm granskade kröni
512	128	4	E1_26174	https://www.wikidata.org/wiki/	1	Q5760366	Gisle, förste biskop i Linköpings stift, tillhörde en ansedd svensk slägt och tillträdde ämbetet sannolikt omkr. 1115. Död 1158. Han skall hafva utvecklat en synnerligen nitisk verksamhet för sitt stift, med hvilket under hans tid Gotland antagligen förenades. Den härliga domkyrkan begynte uppföras, och många andra kyrkor af sten blefvo inom stiftet anlagda. På hans tillstyrkan eller under hans medverkan anlades äfven de första klostren i Sverige,
513	128	4	E2_45111	https://www.wikidata.org/wiki/		Q5760366	Gisle, förste kände biskop i Linköpings stift, var närvarande vid kyrkomötet i Lund 1140 och vid Lunds domkyrkas invigning 1145. Troligtvis var han biskop ännu 1152, då kyrkomötet i Linköping hölls. Han skall ha utvecklat synnerligen nitisk verksamhet för sitt stift, till hvilket denna tid också Småland och Gottland hörde. G. stod i ämbetsförhållande till ärkebiskop Eskil i Lund, och därmed sammanhänger, att på G : s tillstyrkan eller under hans medverkan de
514	128	4	E3_10694	https://www.wikidata.org/wiki/		Q5760366	Gisle, den förste kände biskopen i Linköpings stift, omtalad närvarande vid kyrkomötet i Lund 1140 och vid Lunds domkyrkas invigning 1145, troligen ännu biskop 1152 vid kyrkomötet i Linköping. Under hans tid började Linköpings domkyrka uppföras. E. M. R. *
515	128	4	E4_32640	https://www.wikidata.org/wiki/		Q5760366	Gisle, den förste kände biskopen i Linköpings stift, omtalad närvarande vid kyrkomötet i Lund 1140 och vid Lunds domkyrkas invigning 1145.
516	129	4	E1_26213	https://www.wikidata.org/wiki/	1	Q2658032	Gjedde, Ove, dansk amiral, föddes d. 17 Dec. 1594, anförde 161822 de fartyg, som Kristian IV sände till Indien, hvarest han afslöt köpet af Trankebar och byggde fortet Dansborg. 1644 var han chef för den flotta, som kryssade i Vesterhafvet och under en tid blokerade Göteborgs hamn. 1645 blef han riksråd och riksamiral. Under 1658 års krig togs han till
517	129	4	E2_45164	https://www.wikidata.org/wiki/		Q2658032	Gjedde [ gedde ], Ove, dansk amiral, f. 1594, d. 1660, anförde 161822 de fartyg, som Kristian IV sände till Indien, hvarest han afslöt köpet af Trankebar och byggde fortet Dansborg.
518	129	4	E3_10729	https://www.wikidata.org/wiki/		Q2658032	"Gjedde [ gede ], Ove, dansk amiral ( 1594 — 1660 ). Sändes 1618 av Kristian IV till Indien, där han avslöt köpet av Trankebar. 1644 var G. jämte amiral Pros Mund befälhavare över en sjöstyrka, som utanför Listerdyb vid Slesvigs västkust blockerade den i Holland för Sveriges räkning av Louis De Geer utrustade flottan ; denna bröt sig ut men återvände till Holland. G. blockerade s."
519	129	4	E4_32671	https://www.wikidata.org/wiki/		Q2658032	"Gjedde [ gäda ], Ove, dansk amiral ( 1594 — 1660 ). Han sändes 1618 av Kristian IV till Indien, där han avslöt köpet av Trankebar. Han fick under kriget mot Sverige 1644 befälet över de norska defensionsskeppen. 1645 blev han riksråd och riksamiral ; under 1658 års krig tillfångatogs han av svenskarna."
520	130	4	E1_26544	https://www.wikidata.org/wiki/	1	Q65591	Goeben [ göb - ], August Karl Friedrich Christian von, preussisk general, f. 1816, blef 1835 officer vid ett preussiskt infanteriregemente, men tog afsked 1836 och ingick såsom sekundlöjtnant i carlistiska armén, deltog i en mängd strider, hvarunder han hade ganska märkvärdiga äfventyr, och steg i graderna till öfverstelöjtnant. 1842 återvände han till fots till fädernes
521	130	4	E2_45654	https://www.wikidata.org/wiki/		Q65591	Goeben [ göb - ], August Karl Friedrich Christian von, preussisk general, f. 1816 i Stade, d. 1880 i Koblenz, var 1835 - 36 officer vid ett preussiskt infanteriregemente, men tjänade. sedan i car - listiska armén, där han avancerade till öfverstelöjtnant. 1842 återinträdde han i preussiska armén som sekundlöjtnant, blef 1861 generalmajor och 1863 brig
522	130	4	E3_11049	https://www.wikidata.org/wiki/		Q65591	Goeben [ go - ], August von, preussisk general ( 1816 — 80 ). Var 1835 — 36 officer vid ett preussiskt infan - terireg., tjänade 1836 — 40 i karlistiska armén, återinträdde 1842 i preussiska armén och blev 1863 brigadchef. Som sådan deltog han i danska fälttåget 1864 och som divisionschef 1866 i Mainarméns fälttåg i v. Tyskland. Vid fransk - tyska krigets utbrott 1870 fick han
523	130	4	E4_33021	https://www.wikidata.org/wiki/		Q65591	Goeben [ gö - ], August Karl Friedrich Christian von, preussisk general ( 1816 — 80 ). Han var 1835 — 36 officer vid ett preussiskt infan - terireg., tjänade 1836 — 40 i karlistiska armén, återinträdde 1842 i preussiska armén och blev 1863 brigadchef. Som sådan deltog han i danska fälttåget 1864 och som divisionschef 1866 i Main - arméns fälttåg i v. Tyskland. Vid fransk - tyska
524	131	4	E1_26566	https://www.wikidata.org/wiki/	1	Q239214	Goldmark, Karl, ungersk kompositör, f. 1832, lät redan 1857 och sedan upprepade gånger på konserter med bifall framföra egna kompositioner ( sånger, orkester - och pianostycken ), hvarjämte Hellmesberger med sin qvartettförening framförde hans kammarmusik. Mest ryktbar blef G. genom konsertuvertyren Sakuntala, symfonien Die ländliche hochzeit och operan Die königin von Saba ( 1875 ). A. L.
525	131	4	E2_45700	https://www.wikidata.org/wiki/		Q239214	Goldmark, Karl, ungersk kompositör, f. 1830, utbildade sig mest autodidaktiskt och vardt först ryktbar genom konsertuvertyren Sakuntala. Operan Die königin von Saba ( 1875 ), mycket österländsk i färg och
526	131	4	E3_11079	https://www.wikidata.org/wiki/		Q239214	"Goldmark [ gålt - ], Karl, ungersk kompositör ( 1830 — 1915 ). Levde i Wien, vann sin största berömmelse som kompositör av operor, däribland » Die Königin von Saba » ( 1875 ) och » Das Heimchen am Herd » ( 1896 ; » Syrsan vid härden », Sthlm 1897 ). Skrev även symfonier, uvertyrer och kammarmusik. G. stod i viss mån oberoende av Wagnerrikt - ningen men upptog den nyromantiska"
527	131	4	E4_33056	https://www.wikidata.org/wiki/		Q239214	"Goldmark [ gålt - ], Karl, ungersk kompositör ( 1830 — 1915 ). Han levde i Wien, vann sin största berömmelse som kompositör av operor, däribland Die Königin von Saba ( 1875 ) och Das Heimchen am Herd ( 1896 ; Syrsan vid härden, Sthlm 1897 ). Skrev även symfonier, uvertyrer och kammarmusik."
528	132	4	E1_26567	https://www.wikidata.org/wiki/	1	Q165534	Goldoni, Carlo, Italiens främste komediförfattare, f. 1707 i Venezia ( födelsedagen okänd ), fick sina första intryck af lifvet i sin farfaders hus, hvilket var en mötesplats för allt hvad Italien då hade utmärkt inom musik - och teaterverlden. Redan vid åtta års ålder var han färdig med sin första barnsliga komedi, och några år senare utförde han offentligt sin första rol ( en fruntimmersrol i Giglis ). Sedan fadern begif
529	132	4	E2_45701	https://www.wikidata.org/wiki/		Q165534	Goldoni [ gåldåni ], Carlo, Italiens berömdaste komediförfattare, f. 25 febr. 1707 i Venezia, d. 6 febr. 1793 i Paris, insöp tidigt i det på nöjen, särskildt dramatiska, begifna hemmet lusten för sceniska förströelser. Till hans första älsklingsläsning hörde Machia - vellis. Sedan han i Padua 1731 blifvit juris doktor, uppehöll han sig som advokat i Venezia och fick
530	132	4	E3_11080	https://www.wikidata.org/wiki/		Q165534	Goldoni [ gåldåni ], Carlo, italiensk komediförfattare ( 1707 25 / 2 — 93 ® / 2 ). G. var en äkt - född son av 1700 - talets Venezia, vars sorglösa njutningsliv han skildrat i sina komedier som ingen annan. Här till - bragte han större delen av sitt liv, först som advokat, sedan ( från 1748 ) som fast avlönad pjäsleverantör vid olika sällskap — Venezia hade 16 teatrar på G : s
531	132	4	E4_33057	https://www.wikidata.org/wiki/		Q165534	"Goldoni [ gåldåni ], Carlo, italiensk komediförfattare ( 1707 — 93 ). G. var en äktfödd son av 1700 - talets Venedig, vars sorglösa njutningsliv han skildrat i sina komedier som ingen annan. Här tillbragte han större delen av sitt liv, först som advokat, sedan ( från 1748 ) som fast avlönad pjäsleverantör vid olika sällskap. Ett anbud från Théåtre italien i Paris lockade honom dit 1762 ; där blev"
532	133	4	E1_26732	https://www.wikidata.org/wiki/	1	Q3356174	Gottlund, Karl Axel, finsk literatör, föddes d. 24 Febr. 1796 å Strömfors kapellansbol, blef 1814 student i Åbo och 1816 i Upsala, der han förvärfvade sig ett stort anseende genom sin kännedom om den finska folkvisan och historien. 1818 utgaf han afhandlingen De proverbiis fennicis och den första tryckta samlingen af finska fornsånger, Pieniä runoja, Suomen pojille ratoksi
533	133	4	E2_45984	https://www.wikidata.org/wiki/		Q3356174	Gottlund, Karl Axel, finsk litteratör, f. 24 febr. 1796 å Strömfors kapellansbol, Nyland, d. 20 april 1875 i Helsingfors, blef 1814 student i Åbo och 1816 i Uppsala. 1818 utgaf han afhandlingen De proverbiis fennicis och den första tryckta samlingen af finska fornsånger,
534	133	4	E3_11262	https://www.wikidata.org/wiki/		Q3356174	Gottlund, Carl Axel, finländsk litteratör ( 1796 — 1875 ). Studerade 1816 — 26 i Uppsala, där han utgav » De pro - verbiis Fennicis disser - tatio » ( 1818 ) och den första tryckta samlingen finska fornsånger ( 1818 — 21 ). G. företog även forskningsfärder bland Värmlandsfin - narna ( reseanteckningar, utg. i fi. övers. 1928 ) och arbetade för att höja deras betryck
535	133	4	E4_33249	https://www.wikidata.org/wiki/		Q3356174	Gottlund, Carl Axel, finländsk författare ( 1796 — 1875 ). Han studerade 1816 — 26 i Uppsala, där han bl. a. utgav den första tryckta samlingen finska fornsånger ( 1818 — 21 ). G. företog även forskningsfärder bland Värmlandsfinnarna ( reseanteckningar, utg. i fi. övers. 1925 ) och arbetade för att höja deras betryckta läge. I Finland publicerade han samlingar i finländsk arkeologi, historia och etnografi samt dikter på
536	134	4	E1_26745	https://www.wikidata.org/wiki/Q335994	1	1	Gough [ göff ], Hugh, lord, engelsk fältherre, f. 1779, inträdde 1794 i armén, deltog 1809 i fälttåget på spanska halfön, befordrades 1830 till generalmajor och erhöll 1841 öfverbefälet i kriget mot Kina. Der utmärkte han sig så, att han efter freden ( 1842 ) utnämndes till baronet och generallöjtnant samt till befälhafvare öfver trupperna i Ostindien. G. besegrade 1843 mahratt
537	134	4	E2_46003	https://www.wikidata.org/wiki/Q335994		1	Gough [ gaf ], sir Hugh, viscount G., engelsk fältherre, f. 1779, d. 1869, inträdde 1794 i armén, deltog 1809 i fälttåget på spanska halfön, där han särskildt utmärkte sig i slagen vid Talavera ( 1809 ) och Barossa ( 1810 ), erhöll 1815 knight - värdighet, befordrades 1830 till generalmajor och fick 1841 öfverbefälet i kriget mot Kina. Där utmärkte han sig så,
538	134	4	E3_11276	https://www.wikidata.org/wiki/Q335994		1	Gough [ gåf ], Hugh, viscount G., brittisk fältherre ( 1779 — 1869 ). Utmärkte sig 1809 under Wellington i Spanien, adlades 1815, blev generalmajor 1830. var 1841 — 42 överbefälhavare i kriget mot Kina och blev 1842 baronet. I aug. 1843 blev G. överbefälhavare i Indien, besegrade dec. s. å. maratterna vid Maharajpur och vann 1846 över sikherna den
539	134	4	E4_33260	https://www.wikidata.org/wiki/Q335994		1	Gough [ gåf ], Hugh, Viscount G., brittisk fältherre ( 1779 — 1869 ). Han utmärkte sig 1809 under Wellington i Spanien, adlades 1815, blev generalmajor 1830, var 1841 — 42 överbefälhavare i kriget mot Kina och blev 1842 ba - ronet. 1843 blev G. överbefälhavare i Indien, besegrade dec. s. å. maratterna vid Maharajpur och vann 1846 över sikherna den avgörande
540	135	4	E1_26747	https://www.wikidata.org/wiki/	1	Q551643	Goujon [ - sjång ], Jean, Frankrikes förnämste bildhuggare under 1500 - talet. Hans födelseår och dödsår äro icke kända. G : s äldsta bekanta verk voro skulpturer för kyrkan St. Germain lAuxerrois, utförda 154144, af hvilka 5 reliefer med ädla framställningar af de fyra evangelisterna och Kristi grafläggning finnas i behåll ( i Louvre ). Förträffliga äro äfven de 1550 utförda relieferna
541	135	4	E2_46005	https://www.wikidata.org/wiki/		Q551643	Goujon [ goj! ], Jean, Frankrikes förnämste bildhuggare under 1500 - talet, f. före 1510, d. förmodligen mellan 1564 och 1568 i Boulogne, hugenott, utbildade sig att döma af stilen i hans verk i Italien och efter mönstret af antiken. Därjämte har han rönt inverkan af Cellini och Primaticcio. G : s äldsta bekanta verk äro relieferna för korskranket i kyrkan S : t Germain l
542	135	4	E3_11278	https://www.wikidata.org/wiki/		Q551643	"Goujon [ go ^ å ], Jean, fransk skulptör ( d. efter 1564, före 1568 ). G. omtalas i räkenskaper från 1540 — 41 som skulptör och arkitekt i Rouen ; sannolikt är han mästare till den liggande figuren på gravmonumentet i domkyrkan över hertig Louis de Brézé. I Paris utförde G. dekorativ skulptur i Louvre, bl. a. fyra karyatider, samt de berömda relieferna"
543	135	4	E4_33262	https://www.wikidata.org/wiki/		Q551643	Goujon [ go ^ å ], Jean, fransk skulptör ( d. före 1568 ). G. var huvudsaki. verksam i Rouen, Écouen och Paris, utvandrade 1562 till Bologna. Bland hans mera betydande verk märkes gravmonumentet i domkyrkan i Rouen över hertig Louis de Brézé. I Paris utförde G. dekorativ skulptur i Louvren, bl. a. fyra karyatider, samt de berömda relieferna med
544	136	4	E1_26754	https://www.wikidata.org/wiki/	1	Q180278	Gounod [ - nå ], Charles François, fransk kompositör, född d. 17 Juni 1818 i Paris, studerade vid dervarande konservatorium kontrapunkt under Halévy och komposition under Paër och Lesueur. Sedan han 1839 erhållit stora priset för en kantat, studerade han i Rom Palestrinas stil under tre år, uppförde 1842 i Wien ett Requiem, öfvertog derpå i Paris organisttjensten vid kyrkan för
545	136	4	E2_46011	https://www.wikidata.org/wiki/		Q180278	Gounod [ gonå ], Charles François, fransk kompositör, f. 17 juni 1818 i Paris, d. 18 okt. 1893 i Saint Cloud, studerade vid Pariskonservatoriet kontrapunkt för Halévy och komposition för Paër och Lesueur. Sedan han 1839 erhållit stora priset för en kantat, studerade han i Rom Palestrinas stil under tre år, uppförde 1842 i Wien ett Rekviem, öfvertog därpå i
546	136	4	E3_11281	https://www.wikidata.org/wiki/		Q180278	Gounod [ gonå ], Charles Frangois, fransk tonsättare ( 1818 — 93 ). Studerade vid konservatoriet och erhöll Rompriset 1839. I påvestaden greps han av hänförelse för kyrkan och ville bli munk. Genom Mendelssohns syster Fanny fördes han åter till musiken, begynte flitigt studera Mozarts » Don Juan » och utgav på äldre dagar ( 1890 ) en bok om detta verk. På 1840 - och 1850 - talet komponerade han mest kyrkliga verk.
547	136	4	E4_33265	https://www.wikidata.org/wiki/		Q180278	Gounod [ gonå ], Charles Franqois, fransk tonsättare ( 1818 — 93 ). Han studerade vid konser - vatoriet och erhöll Rompriset 1839. I påvestaden greps han av hänförelse för kyrkan och ville bli munk. Genom Mendelssohns syster Fanny fördes han åter till musiken. På 1840 - och 1850 - talen komponerade han mest kyrkliga verk. Med operan Le médecin malgré lui ( 1858 ) vann han en
548	137	4	E1_26763	https://www.wikidata.org/wiki/Q365133	1	1	"Gower [ gauer ], John, engelsk skald, f. omkr. 1325, d. 1408, diktade både på engelska, franska och latin. På franska skref han en samling ballader och det didaktiska verket Speculum meditantis ( nu förloradt ) ; på latin ett arbete kalladt Vox clamantis, hvari han gisslar sin samtid, och på engelska den omfångsrika, men poesilösa dikten Confessio amantis ( utg"
